species_id,official_name,compact_name,kingdom,type
63737,Nostoc punctiforme PCC73102,Nostoc punctiforme,,core
64363,Mycosphaerella pini,Mycosphaerella pini,,periphery
64471,Synechococcus sp. CC9311,Synechococcus sp. CC9311,,periphery
65071,Pythium ultimum,Pythium ultimum,,core
65093,Halothece sp. PCC7418,Halothece sp. PCC7418,,core
65393,Cyanothece sp. PCC7424,Cyanothece sp. PCC7424,,periphery
65489,Oryza barthii,Oryza barthii,,periphery
65497,Actinoalloteichus cyanogriseus,Actinoalloteichus cyanogriseus,,periphery
65672,Piriformospora indica,Piriformospora indica,,periphery
66269,Pantoea stewartii,Pantoea stewartii,,core
66373,Streptomyces niger,Streptomyces niger,,periphery
66377,Streptomyces violens,Streptomyces violens,,periphery
66429,Streptomyces roseoverticillatus,Streptomyces roseoverticillatus,,periphery
66692,Bacillus clausii KSM-K16,Bacillus clausii,,periphery
66869,Streptomyces atroolivaceus,Streptomyces atroolivaceus,,periphery
66874,Streptomyces bicolor,Streptomyces bicolor,,periphery
66875,Streptomyces catenulae,Streptomyces catenulae,,periphery
66897,Streptomyces griseorubens,Streptomyces griseorubens,,periphery
67257,Streptomyces albus subsp. albus,Streptomyces albus albus,,periphery
67267,Streptomyces alboflavus,Streptomyces alboflavus,,periphery
67275,Streptomyces aureocirculatus,Streptomyces aureocirculatus,,periphery
67281,Streptomyces californicus,Streptomyces californicus,,periphery
67315,Streptomyces lavenduligriseus,Streptomyces lavenduligriseus,,periphery
67332,Streptomyces mutabilis,Streptomyces mutabilis,,periphery
67352,Streptomyces purpeofuscus,Streptomyces purpeofuscus,,periphery
67356,Streptomyces resistomycificus,Streptomyces resistomycificus,,periphery
67373,Streptomyces varsoviensis,Streptomyces varsoviensis,,periphery
67593,Phytophthora sojae,Phytophthora sojae,,periphery
68170,Lechevalieria aerocolonigenes,Lechevalieria aerocolonigenes,,periphery
68194,Streptomyces durhamensis,Streptomyces durhamensis,,periphery
68199,Streptomyces flavochromogenes,Streptomyces flavochromogenes,,periphery
68219,Streptomyces iakyrus,Streptomyces iakyrus,,periphery
68223,Streptomyces katrae,Streptomyces katrae,,periphery
68260,Streptomyces pyridomyceticus,Streptomyces pyridomyceticus,,periphery
68570,Streptomyces albulus,Streptomyces albulus,,periphery
68886,Theileria orientalis,Theileria orientalis,,periphery
69014,Thermococcus kodakarensis KOD1,Thermococcus kodakarensis,,periphery
69042,Synechococcus sp. WH 5701,Synechococcus sp. WH 5701,,periphery
69279,Aquamicrobium defluvii,Aquamicrobium defluvii,,core
69293,Gasterosteus aculeatus,Gasterosteus aculeatus,,core
69319,Microplitis demolitor,Microplitis demolitor,,periphery
69328,Pseudomonas sp. VLB120,Pseudomonas sp. VLB120,,periphery
69395,Caulobacter henricii,Caulobacter henricii,,periphery
69781,Penicillium oxalicum,Penicillium oxalicum,,periphery
70448,Ostreococcus tauri,Ostreococcus tauri,,core
70601,Pyrococcus horikoshii OT3,Pyrococcus horikoshii,,periphery
71139,Eucalyptus grandis,Eucalyptus grandis,,core
71421,Haemophilus influenzae Rd KW20,Haemophilus influenzae,,core
72004,Bos mutus,Bos mutus,,periphery
72019,Sphaeroforma arctica,Sphaeroforma arctica,,periphery
72228,Ophiocordyceps sinensis,Ophiocordyceps sinensis,,periphery
72558,Sporisorium reilianum,Sporisorium reilianum,,periphery
72658,Boechera stricta,Boechera stricta,,periphery
72664,Eutrema salsugineum,Eutrema salsugineum,,periphery
73044,Streptomyces seoulensis,Streptomyces seoulensis,,periphery
73501,Cordyceps militaris,Cordyceps militaris,,periphery
74545,Prochlorococcus marinus str. MIT 9302,Prochlorococcus marinus MIT9302,,periphery
74546,Prochlorococcus marinus str. MIT 9312,Prochlorococcus marinus MIT9312,,periphery
74547,Prochlorococcus marinus str. MIT 9313,Prochlorococcus marinus MIT9313,,core
75379,Thiomonas intermedia K12,Thiomonas intermedia,,core
76114,Aromatoleum aromaticum EbN1,Aromatoleum aromaticum,,core
76636,Mycetocola saprophilus,Mycetocola saprophilus,,periphery
76869,Pseudomonas putida GB-1,Pseudomonas putida GB1,,periphery
77586,Leersia perrieri,Leersia perrieri,,periphery
77635,Bifidobacterium subtile,Bifidobacterium subtile,,periphery
78245,Xanthobacter autotrophicus Py2,Xanthobacter autotrophicus,,core
78344,Bifidobacterium gallinarum,Bifidobacterium gallinarum,,periphery
78345,Bifidobacterium merycicum,Bifidobacterium merycicum,,periphery
78346,Bifidobacterium ruminantium,Bifidobacterium ruminantium,,periphery
78398,Pectobacterium carotovorum subsp. odoriferum,Pectobacterium carotovorum odoriferum,,periphery
78579,Myceliophthora thermophila,Myceliophthora thermophila,,periphery
78898,Mortierella verticillata,Mortierella verticillata,,core
79684,Microtus ochrogaster,Microtus ochrogaster,,periphery
80637,Coniophora puteana,Coniophora puteana,,periphery
80884,Colletotrichum higginsianum,Colletotrichum higginsianum,,periphery
81824,Monosiga brevicollis,Monosiga brevicollis,,core
81985,Capsella rubella,Capsella rubella,,periphery
82508,Trichosporon asahii,Trichosporon asahii,,core
82654,Pseudanabaena sp. PCC7367,Pseudanabaena sp. PCC7367,,periphery
82995,Serratia grimesii,Serratia grimesii,,core
82996,Serratia plymuthica,Serratia plymuthica,,periphery
83219,Sulfitobacter mediterraneus,Sulfitobacter mediterraneus,,core
83332,Mycobacterium tuberculosis H37Rv,Mycobacterium tuberculosis H37Rv,,core
83344,Pseudocercospora fijiensis,Pseudocercospora fijiensis,,periphery
83406,gamma proteobacterium HdN1,Gammaproteobacteria bacterium HdN1,,periphery
84531,Lysobacter antibioticus,Lysobacter antibioticus,,core
84588,Synechococcus sp. WH 8102,Synechococcus sp. WH 8102,,periphery
84751,Pseudozyma flocculosa,Pseudozyma flocculosa,,periphery
85643,Thauera sp. MZ1T,Thauera sp. MZ1T,,core
85681,Citrus clementina,Citrus clementina,,periphery
85929,Sphaerulina musiva,Sphaerulina musiva,,periphery
85962,Helicobacter pylori 26695,Helicobacter pylori 26695,,periphery
85963,Helicobacter pylori J99,Helicobacter pylori J99,,periphery
85982,Serpula lacrymans,Serpula lacrymans,,periphery
86049,Cladophialophora carrionii,Cladophialophora carrionii,,periphery
86106,endosymbiont of Acanthamoeba sp. UWC8,endosymbiont of Acanthamoeba,,core
86416,Clostridium pasteurianum BC1,Clostridium pasteurianum BC1,,periphery
87626,Pseudoalteromonas tunicata D2,Pseudoalteromonas tunicata,,core
88036,Selaginella moellendorffii,Selaginella moellendorffii,,core
89187,Roseovarius nubinhibens ISM,Roseovarius nubinhibens,,periphery
89462,Bubalus bubalis,Bubalus bubalis,,periphery
90371,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica Typhimurium,,core
90675,Camelina sativa,Camelina sativa,,periphery
90813,Thiomicrospira sp. Milos-T1,Thiomicrospira sp. MilosT1,,core
90814,Thiomicrospira sp. Milos-T2,Thiomicrospira sp. MilosT2,,periphery
91464,Synechococcus sp. PCC7335,Synechococcus sp. PCC7335,,core
91604,Candidatus Paracaedibacter acanthamoebae,Paracaedibacter acanthamoebae,,core
92637,Metarhizium acridum,Metarhizium acridum,,periphery
93057,Prochlorococcus marinus str. MIT 9201,Prochlorococcus marinus MIT9201,,periphery
93059,Prochlorococcus marinus str. MIT 9211,Prochlorococcus marinus MIT9211,,periphery
93060,Prochlorococcus marinus str. MIT 9215,Prochlorococcus marinus MIT9215,,periphery
93220,Pandoraea pnomenusa,Pandoraea pnomenusa,,core
93612,Setosphaeria turcica,Setosphaeria turcica,,periphery
94122,Shewanella sp. ANA-3,Shewanella sp. ANA3,,periphery
94624,Bordetella petrii,Bordetella petrii,,periphery
95619,Pseudomonas sp. M1,Pseudomonas sp. M1,,periphery
96561,Desulfococcus oleovorans Hxd3,Desulfococcus oleovorans,,core
97096,Eutypa lata,Eutypa lata,,periphery
97137,Lactobacillus sp. ASF360,Lactobacillus sp. ASF360,,periphery
97138,Clostridium sp. ASF356,Clostridium sp. ASF356,,periphery
97139,Clostridium sp. ASF502,Clostridium sp. ASF502,,periphery
98439,Fischerella thermalis PCC7521,Fischerella thermalis,,periphery
99158,Hammondia hammondi,Hammondia hammondi,,periphery
99598,Calothrix sp. PCC7507,Calothrix sp. PCC7507,,periphery
100226,Streptomyces coelicolor A3(2),Streptomyces coelicolor,,core
100901,Wolbachia endosymbiont of Onchocerca ochengi,Wolbachia sp. Ooc,,periphery
101028,Fusarium pseudograminearum,Fusarium pseudograminearum,,periphery
101162,Bipolaris oryzae,Bipolaris oryzae,,core
101510,Rhodococcus jostii RHA1,Rhodococcus jostii,,periphery
101852,Glarea lozoyensis,Glarea lozoyensis,,periphery
102107,Prunus mume,Prunus mume,,periphery
102125,Xenococcus sp. PCC7305,Xenococcus sp. PCC7305,,periphery
102129,Leptolyngbya sp. PCC7375,Leptolyngbya sp. PCC7375,,core
102232,Gloeocapsa sp. PCC73106,Gloeocapsa sp. PCC73106,,periphery
103372,Acromyrmex echinatior,Acromyrmex echinatior,,periphery
103690,Nostoc sp. PCC7120,Nostoc sp. PCC7120,,periphery
103733,Saccharothrix syringae,Saccharothrix syringae,,core
104355,Gloeophyllum trabeum,Gloeophyllum trabeum,,core
104623,Serratia sp. ATCC39006,Serratia sp. ATCC39006,,periphery
105420,Streptacidiphilus neutrinimicus,Streptacidiphilus neutrinimicus,,core
105422,Streptacidiphilus carbonis,Streptacidiphilus carbonis,,core
105425,Streptacidiphilus albus,Streptacidiphilus albus,,core
105559,Nitrosococcus watsonii C-113,Nitrosococcus watsonii,,periphery
106370,Frankia sp. CcI3,Frankia sp. CcI3,,core
106582,Maylandia zebra,Maylandia zebra,,periphery
106648,Acinetobacter bereziniae,Acinetobacter bereziniae,,core
107635,Methylosinus sp. LW3,Methylosinus sp. LW3,,core
107636,Methylosinus sp. PW1,Methylosinus sp. PW1,,periphery
107806,Buchnera aphidicola str. APS,Buchnera aphidicola APS,,core
109478,Myotis brandtii,Myotis brandtii,,periphery
109760,Spizellomyces punctatus,Spizellomyces punctatus,,core
109871,Batrachochytrium dendrobatidis,Batrachochytrium dendrobatidis,,periphery
110319,Nocardioides sp. CF8,Nocardioides sp. CF8,,periphery
110365,Gregarina niphandrodes,Gregarina niphandrodes,,core
110662,Synechococcus sp. CC9605,Synechococcus sp. CC9605,,periphery
110663,Synechococcus sp. CC9616,Synechococcus sp. CC9616,,periphery
111105,Porphyromonas gulae,Porphyromonas gulae,,core
111780,Stanieria cyanosphaera PCC7437,Stanieria cyanosphaera,,core
111781,Leptolyngbya sp. PCC7376,Leptolyngbya sp. PCC7376,,periphery
112098,Saprolegnia diclina,Saprolegnia diclina,,periphery
113355,Geminocystis herdmanii PCC6308,Geminocystis herdmanii,,core
113395,Bradyrhizobium sp. Tv2a-2,Bradyrhizobium sp. Tv2a2,,periphery
113608,Tetrapisispora phaffii,Tetrapisispora phaffii,,core
114615,Bradyrhizobium sp. ORS 278,Bradyrhizobium sp. ORS278,,core
115417,Pythium iwayamai,Pythium iwayamai,,core
115711,Chlamydophila pneumoniae AR39,Chlamydophila pneumoniae AR39,,periphery
115713,Chlamydophila pneumoniae CWL029,Chlamydophila pneumoniae CWL029,,core
117187,Fusarium verticillioides,Fusarium verticillioides,,core
118005,Chrysiogenes arsenatis DSM11915,Chrysiogenes arsenatis,,periphery
118161,Pleurocapsa sp. PCC7319,Pleurocapsa sp. PCC7319,,core
118163,Pleurocapsa sp. PCC7327,Pleurocapsa sp. PCC7327,,periphery
118166,Nodosilinea nodulosa PCC7104,Nodosilinea nodulosa,,core
118168,Coleofasciculus chthonoplastes PCC7420,Coleofasciculus chthonoplastes,,core
118173,Pseudanabaena sp. PCC6802,Pseudanabaena sp. PCC6802,,core
118797,Lipotes vexillifer,Lipotes vexillifer,,periphery
120017,Ustilago hordei,Ustilago hordei,,core
121225,Pediculus humanus,Pediculus humanus,,core
121759,Paracoccidioides brasiliensis,Paracoccidioides brasiliensis,,periphery
123214,Persephonella marina EX-H1,Persephonella marina,,core
123899,Bordetella trematum,Bordetella trematum,,periphery
126957,Strigamia maritima,Strigamia maritima,,core
128390,Nipponia nippon,Nipponia nippon,,periphery
130081,Galdieria sulphuraria,Galdieria sulphuraria,,periphery
132113,Bombus impatiens,Bombus impatiens,,periphery
132908,Pteropus vampyrus,Pteropus vampyrus,,periphery
134676,Actinoplanes sp. SE50/110,Actinoplanes sp. SE50110,,core
135651,Caenorhabditis brenneri,Caenorhabditis brenneri,,periphery
136037,Zootermopsis nevadensis,Zootermopsis nevadensis,,core
136273,Kocuria polaris,Kocuria polaris,,periphery
136993,Methylosinus sp. LW4,Methylosinus sp. LW4,,periphery
138119,Desulfitobacterium hafniense Y51,Desulfitobacterium hafniense,,core
140110,Nectria haematococca,Nectria haematococca,,periphery
140626,Lachnobacterium bovis,Lachnobacterium bovis,,core
143224,Zobellia uliginosa,Zobellia uliginosa,,core
144197,Stegastes partitus,Stegastes partitus,,periphery
146891,Prochlorococcus marinus str. AS9601,Prochlorococcus marinus AS9601,,core
146922,Streptomyces griseofuscus,Streptomyces griseofuscus,,periphery
148304,Magnaporthiopsis poae,Magnaporthiopsis poae,,periphery
148814,Lactobacillus kunkeei,Lactobacillus kunkeei,,core
148960,Wallemia sebi,Wallemia sebi,,periphery
153496,Kozakia baliensis,Kozakia baliensis,,periphery
153721,Sporocytophaga myxococcoides,Sporocytophaga myxococcoides,,core
153948,Nitrosomonas sp. AL212,Nitrosomonas sp. AL212,,periphery
155515,Gallibacterium genomosp. 1,Gallibacterium genomosp.,,periphery
155864,Escherichia coli O157:H7 str. EDL933,Escherichia coli O157H7,,periphery
156578,Alteromonadales bacterium TW-7,Alteromonadales bacterium TW7,,core
156889,Magnetococcus marinus MC-1,Magnetococcus marinus,,core
156978,Corynebacterium imitans,Corynebacterium imitans,,periphery
157072,Aphanomyces invadans,Aphanomyces invadans,,core
157783,Pseudomonas cremoricolorata,Pseudomonas cremoricolorata,,periphery
158189,Sphaerochaeta globosa str. Buddy,Sphaerochaeta globosa,,core
158190,Sphaerochaeta pleomorpha str. Grapes,Sphaerochaeta pleomorpha,,periphery
158500,Novosphingobium resinovorum,Novosphingobium resinovorum,,core
158787,Bifidobacterium scardovii,Bifidobacterium scardovii,,periphery
158822,Cedecea neteri,Cedecea neteri,,core
159087,Dechloromonas aromatica RCB,Dechloromonas aromatica,,core
159450,Burkholderia sacchari,Burkholderia sacchari,,periphery
159749,Thalassiosira oceanica,Thalassiosira oceanica,,periphery
160488,Pseudomonas putida KT2440,Pseudomonas putida KT2440,,core
160492,Xylella fastidiosa 9a5c,Xylella fastidiosa 9a5c,,core
160799,Paenibacillus borealis,Paenibacillus borealis,,core
160860,Auricularia delicata,Auricularia delicata,,periphery
161156,Thermodesulfobacterium hydrogeniphilum,Thermodesulfobacterium hydrogeniphilum,,core
161528,Erythrobacter sp. SD-21,Erythrobacter sp. SD21,,core
161934,Beta vulgaris,Beta vulgaris,,core
162425,Aspergillus nidulans,Aspergillus nidulans,,core
163164,Wolbachia endosymbiont of Drosophila melanogaster,Wolbachia sp. Dme,,core
163908,Anabaena sp. PCC7108,Anabaena sp. PCC7108,,periphery
164328,Phytophthora ramorum,Phytophthora ramorum,,core
164757,Mycobacterium sp. JLS,Mycobacterium sp. JLS,,periphery
166314,Synechococcus sp. WH 8109,Synechococcus sp. WH 8109,,periphery
166318,Synechococcus sp. WH 8016,Synechococcus sp. WH 8016,,periphery
167539,Prochlorococcus marinus subsp. marinus str. CCMP1375,Prochlorococcus marinus CCMP1375,,periphery
167542,Prochlorococcus marinus str. MIT 9515,Prochlorococcus marinus MIT9515,,periphery
167546,Prochlorococcus marinus str. MIT 9301,Prochlorococcus marinus MIT9301,,periphery
167548,Prochlorococcus marinus str. MIT 9314,Prochlorococcus marinus MIT9314,,periphery
167550,Prochlorococcus marinus str. MIT 9322,Prochlorococcus marinus MIT9322,,periphery
167555,Prochlorococcus marinus str. NATL1A,Prochlorococcus marinus NATL1A,,periphery
169963,Listeria monocytogenes EGD-e,Listeria monocytogenes EGDe,,core
170187,Streptococcus pneumoniae TIGR4,Streptococcus pneumoniae TIGR4,,core
171101,Streptococcus pneumoniae R6,Streptococcus pneumoniae R6,,core
171693,Oceanobacillus picturae,Oceanobacillus picturae,,core
172045,Elizabethkingia miricola,Elizabethkingia miricola,,core
172088,Bradyrhizobium sp. th.b2,Bradyrhizobium sp. thb2,,periphery
176090,Streptococcus sinensis,Streptococcus sinensis,,periphery
176275,Beauveria bassiana,Beauveria bassiana,,periphery
176279,Staphylococcus epidermidis RP62A,Staphylococcus epidermidis RP62A,,periphery
176280,Staphylococcus epidermidis ATCC12228,Staphylococcus epidermidis ATCC12228,,periphery
176299,Agrobacterium fabrum str. C58,Agrobacterium fabrum,,core
176946,Python bivittatus,Python bivittatus,,periphery
177416,Francisella tularensis subsp. tularensis SCHU S4,Francisella tularensis SCHUS4,,core
177437,Desulfobacterium autotrophicum HRM2,Desulfobacterium autotrophicum,,core
177439,Desulfotalea psychrophila LSv54,Desulfotalea psychrophila,,core
178306,Pyrobaculum aerophilum str. IM2,Pyrobaculum aerophilum,,periphery
178901,Acetobacter malorum,Acetobacter malorum,,periphery
179408,Oscillatoria nigro-viridis PCC7112,Oscillatoria nigroviridis,,core
180281,Cyanobium sp. PCC7001,Cyanobium sp. PCC7001,,core
180332,Robinsoniella peoriensis,Robinsoniella peoriensis,,core
181119,Pseudopodoces humilis,Pseudopodoces humilis,,periphery
182082,Chlamydophila pneumoniae TW-183,Chlamydophila pneumoniae TW183,,periphery
182217,Helicobacter cetorum MIT 00-7128,Helicobacter cetorum MIT007128,,periphery
185453,Chrysochloris asiatica,Chrysochloris asiatica,,periphery
186490,Candidatus Baumannia cicadellinicola,Baumannia cicadellinicola,,core
186497,Pyrococcus furiosus DSM3638,Pyrococcus furiosus,,periphery
187272,Alkalilimnicola ehrlichii MLHE-1,Alkalilimnicola ehrlichii,,core
187303,Methylocystis sp. SC2,Methylocystis sp. SC2,,periphery
188626,Dermacoccus sp. Ellin185,Dermacoccus sp. Ellin185,,periphery
189425,Paenibacillus graminis,Paenibacillus graminis,,core
189426,Paenibacillus odorifer,Paenibacillus odorifer,,core
189753,Bradyrhizobium sp. Ec3.3,Bradyrhizobium sp. Ec33,,periphery
